comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id,reason
1nma_H:L|N,AG,N,6HG0,A|A|A|A,1,potenial_homomer
1nma_H:L|N,AG,N,6HCX,A|A|A|A,1,potenial_homomer
3j6u_H:L|C:A,AG,C:A,3VTT,A:A,1,additional_chains
3j6u_H:L|C:A,AG,C:A,3VTT,B:B,2,additional_chains
3j6u_H:L|C:A,AG,C:A,1UZG,A:A|B:B,1,potential_complex_homomer
3jcx_H:L|A,AG,A,1C8E,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
3jcx_H:L|A,AG,A,2CAS,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
3jcx_H:L|A,AG,A,1C8F,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
3jcx_H:L|A,AG,A,6OAS,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potenial_homomer
3jcx_H:L|A,AG,A,1C8G,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
4kka_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
4kka_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
4kka_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
4kka_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5i9q_B:C|A,AG,A,3DNN,A|D|G,1,potential_complex_homomer
5ec2_A:B|C,AG,C,1JQ2,A|B|C|D,1,potenial_homomer
5uoe_S:T|D,AG,D,4PFC,A|B,1,potenial_homomer
5uoe_S:T|D,AG,D,4PF9,A|B,1,potenial_homomer
5uoe_S:T|D,AG,D,4PF7,A|B,1,potenial_homomer
5dmg_H:L|P,AG,P,6NWP,A|B|C|D|E|F,1,potenial_homomer
2qr0_H:G|J,AG,J,1MKK,A|B,1,potenial_homomer
2qr0_H:G|J,AG,J,4KZN,A|A,1,potenial_homomer
2qr0_H:G|J,AG,J,3QTK,A|D,1,potenial_homomer
2qr0_H:G|J,AG,J,3QTK,B|C,2,potenial_homomer
2qr0_H:G|J,AG,J,3QTK,E|F,3,potenial_homomer
4nhh_R:P|N,AG,N,5HSF,A|B,1,potenial_homomer
5vkh_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
5vkh_A:B|C,AG,C,1BL8,A|B|C|D,1,potenial_homomer
5vph_D:C|A,AG,A,2AS8,A|B,1,potenial_homomer
3hae_T:S|P:R,AB,T:S,3GJE,H:L|B:A,1,potenial_homomer
2wub_H:L|A,AG,A,1EPT,A,1,additional_chains
2bdn_H:L|A,AG,A,3IFD,A|A,1,potenial_homomer
2bdn_H:L|A,AG,A,1DOK,A|B,1,potenial_homomer
2bdn_H:L|A,AG,A,1DOK,A|B|A|B,2,potenial_homomer
2bdn_H:L|A,AG,A,1DOL,A|A|A|A,2,potenial_homomer
4kht_H:L|A,AG,A,5KA6,A|B|C,1,potenial_homomer
4kht_H:L|A,AG,A,5KA5,A|A|A,1,potenial_homomer
4kht_H:L|A,AG,A,5CN0,A|A|A,1,potenial_homomer
6b70_C:D|A,AG,A,4PFC,A|B,1,potenial_homomer
6b70_C:D|A,AG,A,4PF9,A|B,1,potenial_homomer
6b70_C:D|A,AG,A,4PF7,A|B,1,potenial_homomer
1k4d_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
1k4d_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
1k4d_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
4j4p_C:D|B,AG,B,2WQR,A|B,1,potenial_homomer
4j4p_C:D|B,AG,B,5MOK,A|B|C|D,1,potenial_homomer
4j4p_C:D|B,AG,B,5MOL,A|B,1,potenial_homomer
5t5n_I:H|A,AG,A,6N25,A|B|C|D|E,1,potenial_homomer
1fsk_F:E|D,AG,D,4BKD,A|A,1,potenial_homomer
5w9o_E:F|D,AG,D,4NCU,A|A|A,1,potenial_homomer
5w9o_E:F|D,AG,D,4NCW,A|B|C,1,potenial_homomer
5ebm_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
5ebm_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
5ebm_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
2jix_D:G|E,AG,E,1ERN,A|B,1,potenial_homomer
5do2_H:L|A,AG,A,6Q04,A|B|C,1,potenial_homomer
2otu_F:E|R,AB,F:E,2GSG,B:A|D:C,3,potenial_homomer
4ywg_I:M|Q,AG,Q,4Q0C,A|B,1,potenial_homomer
4ywg_I:M|Q,AG,Q,4Q0C,C|D,2,potenial_homomer
6njm_L:K|B,AG,B,5N6P,A|A,1,potenial_homomer
2x7l_H:L|N,AG,N,3LPH,A|B,1,potenial_homomer
2x7l_H:L|N,AG,N,3LPH,C|D,2,potenial_homomer
2x7l_H:L|N,AG,N,6BSY,A|B,1,potenial_homomer
1ott_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
1ott_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
1ott_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
1ott_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
6apb_H:L|C:A,AG,C:A,6OJ7,A:A|A:A|A:A,1,potenial_homomer
6apb_H:L|C:A,AG,C:A,6NTX,A:A|A:A|A:A,1,potenial_homomer
6apb_H:L|C:A,AG,C:A,6NTX,B:B|B:B|B:B,2,potenial_homomer
6apb_H:L|C:A,AG,C:A,3KPE,A:A|B:B|A:A|B:B|A:A|B:B,1,potential_complex_homomer
4xwo_E:F|B,AG,B,2WOJ,C|D,1,potenial_homomer
4xwo_E:F|B,AG,B,2WOJ,A|B,2,potenial_homomer
4xwo_E:F|B,AG,B,3H84,A|B,1,potenial_homomer
4xwo_E:F|B,AG,B,3H84,A|B|A|B,2,potenial_homomer
6h0e_A:B|K,AG,K,6NWP,A|B|C|D|E|F,1,potenial_homomer
3v6z_A:B|F,AG,F,5T2P,A|B|C|D|E|F,1,potenial_homomer
5f3h_C:D|I,AG,I,5NXS,A|B,1,potenial_homomer
5f3h_C:D|I,AG,I,5NTU,A|B,1,potenial_homomer
5f3h_C:D|I,AG,I,5JI1,A|B,1,potenial_homomer
6adb_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
6adb_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
6adb_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
6adb_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
4am0_E:F|Q,AG,Q,3WE1,A|B,1,potenial_homomer
3or7_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
3or7_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
3or7_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
6njm_P:O|D,AG,D,5N6P,A|A,1,potenial_homomer
5h32_K:L|B,AG,B,5JHM,A|B,1,potenial_homomer
5h32_K:L|B,AG,B,5LBV,A|B,1,potenial_homomer
1tet_H:L|P,AG,P,5ELB,A|B|C|D|E,1,potenial_homomer
1tet_H:L|P,AG,P,5ELB,F|G|H|I|J,2,potenial_homomer
6apd_N:O|A,AG,A,6EAD,F|F|F,1,potenial_homomer
6apd_N:O|A,AG,A,6EAE,F|F|F,1,potenial_homomer
5k59_H:L|A,AG,A,4TW1,A|C|E|G,1,potential_complex_homomer
5k59_H:L|A,AG,A,4TW1,I|K|M|O,2,potential_complex_homomer
2ht2_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
2ht2_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
2ht2_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
2ht2_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
5vta_K:J|A,AG,A,2OAE,A|B,1,potenial_homomer
5vta_K:J|A,AG,A,2OAE,A|B|A|B|A|B,2,potenial_homomer
5vta_K:J|A,AG,A,2GBC,A|B,1,potenial_homomer
5vta_K:J|A,AG,A,2GBC,A|B|A|B|A|B,2,potenial_homomer
5vta_K:J|A,AG,A,2I3Z,A|B,1,potenial_homomer
5vta_K:J|A,AG,A,2I3Z,A|B|A|B|A|B,2,potenial_homomer
6pdx_O:P|C,AG,C,6BKT,A|A|A,1,potenial_homomer
6pdx_O:P|C,AG,C,6BKT,B|B|B,2,potenial_homomer
6pdx_O:P|C,AG,C,6BKT,A|B|A|B|A|B,3,potenial_homomer
6pdx_O:P|C,AG,C,6GOL,A|A|A,1,potenial_homomer
6pdx_O:P|C,AG,C,6BKO,B|B|B,2,potenial_homomer
6pdx_O:P|C,AG,C,6BKO,B|B|B,3,potential_complex_homomer
6pdx_O:P|C,AG,C,6BKS,B|B|B,2,potenial_homomer
6pdx_O:P|C,AG,C,6BKS,B|B|B,3,potential_complex_homomer
6h0e_E:F|J,AG,J,6NWP,A|B|C|D|E|F,1,potenial_homomer
6q1z_D:C|B,AG,B,4MWU,A|A|A|A,1,potenial_homomer
6q1z_D:C|B,AG,B,6PZD,A|A|A|A,1,potenial_homomer
6q1z_D:C|B,AG,B,4MWX,A|A|A|A,1,potenial_homomer
6q1z_D:C|B,AG,B,4MWY,A|A|A|A,1,potenial_homomer
6q1z_D:C|B,AG,B,4MWJ,A|A|A|A,1,potenial_homomer
1j5o_H:L|B,AG,B,6ECL,A|B,1,potenial_homomer
5y9j_H:L|A,AG,A,1KXG,A|B|C,1,potenial_homomer
5y9j_H:L|A,AG,A,1KXG,D|E|F,2,potenial_homomer
5otj_H:L|C,AG,C,5CPS,A|B,1,potenial_homomer
5otj_H:L|C,AG,C,5CSY,A|B,1,potenial_homomer
5otj_H:L|C,AG,C,6CGO,A|B,1,potenial_homomer
4m62_H:L|S,AG,S,3T43,A|B,1,potenial_homomer
4m62_H:L|S,AG,S,3LF6,A|B,1,potenial_homomer
4ong_H:L|P,AG,P,6NB9,A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
4ong_H:L|P,AG,P,5BUO,A|B,1,potenial_homomer
4ong_H:L|P,AG,P,5OQV,A|B|C|D|E|F|G|H|I,1,potenial_homomer
4ong_H:L|P,AG,P,6OIZ,A|A|A|A|A,1,potenial_homomer
6oe5_H:L|A,AG,A,6EAL,F|F|F,1,potenial_homomer
6oe5_H:L|A,AG,A,6EAK,F|F|F,1,potenial_homomer
6oe5_H:L|A,AG,A,6EAI,A|B|C,1,potenial_homomer
6oe5_H:L|A,AG,A,6EAM,F|F|F,1,potenial_homomer
1bj1_K:J|V,AG,V,4KZN,A|A,1,potenial_homomer
1bj1_K:J|V,AG,V,1MKK,A|B,1,potenial_homomer
1bj1_K:J|V,AG,V,3QTK,A|D,1,potenial_homomer
1bj1_K:J|V,AG,V,3QTK,B|C,2,potenial_homomer
1bj1_K:J|V,AG,V,3QTK,E|F,3,potenial_homomer
5c7x_M:N|B,AG,B,1CSG,A|B,1,potenial_homomer
5do2_C:D|B,AG,B,6Q04,A|B|C,1,potenial_homomer
4hg4_X:Y|H,AG,H,3QQE,A|A|A,1,potential_complex_homomer
4hg4_X:Y|H,AG,H,2WR7,A|B|C,1,potenial_homomer
4hg4_X:Y|H,AG,H,3QQB,A|A|A,1,potential_complex_homomer
5w9h_E:F|D,AG,D,4NCW,A|B|C,1,potenial_homomer
5w9h_E:F|D,AG,D,4NCU,A|A|A,1,potenial_homomer
5lbs_I:M|B,AG,B,5JHM,A|B,1,potenial_homomer
5ezo_H:L|A,AG,A,5EZN,A|E,1,potenial_homomer
5ezo_H:L|A,AG,A,5EZN,B|G,2,potenial_homomer
5ug0_D:C|A,AG,A,4EDB,A|C|E,1,potential_complex_homomer
5b8c_H:G|I,AB,H:G,5DK3,B:A|G:F,1,potenial_homomer
6hjq_K:L|F:E,AG,F:E,6HJN,B:A|D:C|F:E,1,potenial_homomer
6hjq_K:L|F:E,AG,F:E,6HJR,B:A|D:C|F:E,1,potenial_homomer
5zxv_H:L|A,AG,A,6Q04,A|B|C,1,potenial_homomer
3iet_D:C|Q,AB,D:C,3IF1,B:A|D:C,1,potenial_homomer
1qfw_H:L|A,AG,A,1HRP,A,1,additional_chains
1qfw_H:L|A,AG,A,1HRP,A|A,2,potential_complex_homomer
1qfw_H:L|A,AG,A,1HCN,A,1,additional_chains
1qfw_H:L|A,AG,A,1HCN,A|A,2,potential_complex_homomer
4r2g_D:C|O,AG,O,3DNL,A|C|D|F|G|I,1,potential_complex_homomer
3uc0_H:L|A,AG,A,6JBJ,A|B,1,potenial_homomer
3uc0_H:L|A,AG,A,6VAI,A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P|Q|R|S|T|U|V,1,potenial_homomer
3uc0_H:L|A,AG,A,6H05,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
4y5x_D:E|F,AG,F,1ERN,A|B,1,potenial_homomer
5h37_K:L|B,AG,B,5JHM,A|B,1,potenial_homomer
5h37_K:L|B,AG,B,5LBV,A|B,1,potenial_homomer
6pxh_H:L|B,AG,B,6Q06,A|B|C,1,potenial_homomer
6pxh_H:L|B,AG,B,6Q04,A|B|C,1,potenial_homomer
5d72_H:L|A,AG,A,1CSG,A|B,1,potenial_homomer
5mhr_I:H|B,AG,B,2OJ5,A|B|C,1,potenial_homomer
5mhr_I:H|B,AG,B,2OJ5,D|E|F,2,potenial_homomer
5w5z_H:L|A,AG,A,4BD8,A|B,1,potenial_homomer
5w5z_H:L|A,AG,A,4BD8,C|D,2,potenial_homomer
5w5z_H:L|A,AG,A,4S0O,A|B,1,potenial_homomer
1tzh_B:A|W,AG,W,4KZN,A|A,1,potenial_homomer
1tzh_B:A|W,AG,W,1MKK,A|B,1,potenial_homomer
1tzh_B:A|W,AG,W,3QTK,A|D,1,potenial_homomer
1tzh_B:A|W,AG,W,3QTK,B|C,2,potenial_homomer
1tzh_B:A|W,AG,W,3QTK,E|F,3,potenial_homomer
5n7w_H:L|X,AG,X,4HR9,A|B,1,potenial_homomer
6mhg_M:W|E,AG,E,3VDK,A|A|A,2,potenial_homomer
6mhg_M:W|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mhg_M:W|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mft_H:L|G,AG,G,3DNL,A|D|G,1,potential_complex_homomer
4kjp_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
4kjp_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
4kjp_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
4kjp_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4hix_H:L|A,AG,A,5BUO,A|B,1,potenial_homomer
4hix_H:L|A,AG,A,5OQV,A|B|C|D|E|F|G|H|I,1,potenial_homomer
3whe_Y:Z|G,AG,G,6BKO,B|B|B,2,potenial_homomer
3whe_Y:Z|G,AG,G,6BKO,B|B|B,3,potential_complex_homomer
3whe_Y:Z|G,AG,G,6BKT,B|B|B,2,potenial_homomer
3whe_Y:Z|G,AG,G,6BKT,B|B|B,3,potential_complex_homomer
3whe_Y:Z|G,AG,G,6BKS,B|B|B,2,potenial_homomer
3whe_Y:Z|G,AG,G,6BKS,B|B|B,3,potential_complex_homomer
3whe_Y:Z|G,AG,G,6GOL,A|A|A,1,potenial_homomer
3whe_Y:Z|G,AG,G,6BKN,B|B|B,2,potenial_homomer
3whe_Y:Z|G,AG,G,6BKN,B|B|B,3,potential_complex_homomer
6hjp_G:H|B:A,AG,B:A,6HJN,B:A|D:C|F:E,1,potenial_homomer
6hjp_G:H|B:A,AG,B:A,6HJR,B:A|D:C|F:E,1,potenial_homomer
6fxn_M:N|J,AG,J,1KXG,A|B|C,1,potenial_homomer
6fxn_M:N|J,AG,J,1KXG,D|E|F,2,potenial_homomer
5xbm_E:D|F,AG,F,5UPH,A|B,1,potenial_homomer
6njl_N:M|B,AG,B,5N6P,A|A,1,potenial_homomer
6b0s_H:L|C,AG,C,3VDK,A|A|A,2,potenial_homomer
6b0s_H:L|C,AG,C,3VDJ,A|A|A,2,potenial_homomer
6b0s_H:L|C,AG,C,3VDL,A|B|C,4,potenial_homomer
6iea_H:L|A,AG,A,6F9C,A|C|E|G|I|K,1,potential_complex_homomer
6ppg_B:A|G,AG,G,1JPY,A|B,1,potenial_homomer
6ppg_B:A|G,AG,G,1JPY,X|Y,2,potenial_homomer
6ppg_B:A|G,AG,G,6HGO,A|B,1,potenial_homomer
6ppg_B:A|G,AG,G,6HGO,C|D,2,potenial_homomer
4lou_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
4lou_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
4lou_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
4lou_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
1i9r_H:L|A,AG,A,1ALY,A|A|A,1,potenial_homomer
1i9r_H:L|A,AG,A,3LKJ,A|B|C,1,potenial_homomer
6mlk_H:L|A,AG,A,1KEZ,A|B,1,potenial_homomer
6mlk_H:L|A,AG,A,1KEZ,C|C,2,potenial_homomer
5h37_G:H|A,AG,A,5JHM,A|B,1,potenial_homomer
5h37_G:H|A,AG,A,5LBV,A|B,1,potenial_homomer
6tys_F:G|E,AG,E,2YNY,A|B|C,1,potenial_homomer
6tys_F:G|E,AG,E,2YNZ,A|B|C,1,potenial_homomer
5ken_N:O|M,AG,M,2EBO,A|B|C,1,potenial_homomer
5f3h_A:B|J,AG,J,5JI1,A|B,1,potenial_homomer
5f3h_A:B|J,AG,J,5NXS,A|B,1,potenial_homomer
5f3h_A:B|J,AG,J,5NTU,A|B,1,potenial_homomer
2vir_B:A|C,AG,C,6BKQ,A|C|E,1,potenial_homomer
2vir_B:A|C,AG,C,6BKQ,A|C|E,3,potential_complex_homomer
2vir_B:A|C,AG,C,6BKM,A|C|E,1,potenial_homomer
2vir_B:A|C,AG,C,6BKM,A|C|E,3,potential_complex_homomer
5w9k_E:F|D,AG,D,4NCW,A|B|C,1,potenial_homomer
5w9k_E:F|D,AG,D,4NCU,A|A|A,1,potenial_homomer
1tzh_H:L|V,AG,V,4KZN,A|A,1,potenial_homomer
1tzh_H:L|V,AG,V,1MKK,A|B,1,potenial_homomer
1tzh_H:L|V,AG,V,3QTK,A|D,1,potenial_homomer
1tzh_H:L|V,AG,V,3QTK,B|C,2,potenial_homomer
1tzh_H:L|V,AG,V,3QTK,E|F,3,potenial_homomer
1n6q_H:L|B,AG,B,6ECL,A|B,1,potenial_homomer
2oqj_K:J|L,AB,K:J,4RBP,H:L|M:K,1,potenial_homomer
2oqj_K:J|L,AB,K:J,6N35,H:L|M:K,1,potenial_homomer
2ht4_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
2ht4_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
2ht4_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
2ht4_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
3bgf_H:L|S,AG,S,2GHV,E|C,1,potenial_homomer
3bgf_H:L|S,AG,S,6CRV,A|B|C,1,potenial_homomer
4yzf_I:J|C,AG,C,1HYN,P|Q,1,potenial_homomer
4yzf_I:J|C,AG,C,1HYN,R|S,2,potenial_homomer
4yzf_I:J|C,AG,C,1HYN,P|Q|R|S|P|Q|R|S,3,potenial_homomer
4yzf_I:J|C,AG,C,4KY9,A|P,1,potenial_homomer
4bh7_B:A|P,AB,B:A,2A6J,H:L|B:A,1,potenial_homomer
6ii4_H:L|A,AG,A,4BSG,A|A|A,1,potential_complex_homomer
6ii4_H:L|A,AG,A,4LN6,A|C|E,1,potential_complex_homomer
6ii4_H:L|A,AG,A,4LN6,A,2,additional_chains
6ii4_H:L|A,AG,A,4LN6,C,3,additional_chains
6ii4_H:L|A,AG,A,4LN6,E,4,additional_chains
6ii4_H:L|A,AG,A,4LN6,G|I|K,5,potential_complex_homomer
6ii4_H:L|A,AG,A,4LN6,G,6,additional_chains
6ii4_H:L|A,AG,A,4LN6,I,7,additional_chains
6ii4_H:L|A,AG,A,4LN6,K,8,additional_chains
6qig_H:L|A,AG,A,3VN4,A|A,2,potenial_homomer
1rvf_HL13,AG,1:3,1RUJ,1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3,1,potential_complex_homomer
1rvf_HL13,AG,1:3,1RUD,1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3,1,potential_complex_homomer
1rvf_HL13,AG,1:3,1RUF,1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3,1,potential_complex_homomer
1rvf_HL13,AG,1:3,1RUE,1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3,1,potential_complex_homomer
1rvf_HL13,AG,1:3,1VRH,1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3|1:3,1,potential_complex_homomer
5xbm_B:A|C,AG,C,5UPH,A|B,1,potenial_homomer
6bf9_C:D|A,AG,A,4PF7,A|B,1,potenial_homomer
6bf9_C:D|A,AG,A,4PFC,A|B,1,potenial_homomer
6bf9_C:D|A,AG,A,4PF9,A|B,1,potenial_homomer
5ugy_J:N|E,AG,E,4EDB,A|C|E,1,potential_complex_homomer
3zkn_C:D|B,AG,B,2EWY,A|B,5,potenial_homomer
3zkn_C:D|B,AG,B,2EWY,C|D,6,potenial_homomer
5vta_H:L|D,AG,D,2OAE,A|B,1,potenial_homomer
5vta_H:L|D,AG,D,2OAE,A|B|A|B|A|B,2,potenial_homomer
5vta_H:L|D,AG,D,2GBC,A|B,1,potenial_homomer
5vta_H:L|D,AG,D,2GBC,A|B|A|B|A|B,2,potenial_homomer
5vta_H:L|D,AG,D,2I3Z,A|B,1,potenial_homomer
5vta_H:L|D,AG,D,2I3Z,A|B|A|B|A|B,2,potenial_homomer
5x8l_G:L|B,AG,B,6NP9,A|A,1,potenial_homomer
5x8l_G:L|B,AG,B,5NIU,A|B,1,potenial_homomer
5x8l_G:L|B,AG,B,5NIU,C|D,2,potenial_homomer
5x8l_G:L|B,AG,B,4Z18,A|B,1,potenial_homomer
6s5a_H:L|D:A,AG,D:A,5GSQ,A:A|B:B,1,potential_complex_homomer
6s5a_H:L|D:A,AG,D:A,5GSQ,C:C|D:D,2,potential_complex_homomer
6s5a_H:L|D:A,AG,D:A,5HYE,A:A|C:C,1,potential_complex_homomer
4fp8_H:L|A,AG,A,6BKQ,A|C|E,1,potenial_homomer
4fp8_H:L|A,AG,A,6BKQ,A|C|E,3,potential_complex_homomer
4fp8_H:L|A,AG,A,6BKM,A|C|E,1,potenial_homomer
4fp8_H:L|A,AG,A,6BKM,A|C|E,3,potential_complex_homomer
6pzz_H:L|A,AG,A,5L18,A|A|A|A,1,potenial_homomer
6pzz_H:L|A,AG,A,4MWU,A|A|A|A,1,potenial_homomer
6pzz_H:L|A,AG,A,4MWL,A|A|A|A,1,potenial_homomer
6pzz_H:L|A,AG,A,6PZD,A|A|A|A,1,potenial_homomer
6pzz_H:L|A,AG,A,4MWX,A|A|A|A,1,potenial_homomer
4gxu_Q:R|E,AG,E,4JUG,A|C|E,1,potential_complex_homomer
4gxu_Q:R|E,AG,E,4JUG,G|I|K,2,potential_complex_homomer
1otu_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
1otu_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
1otu_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
1otu_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4oga_C:D|E,AG,E,2HR7,A|B,1,potenial_homomer
4oga_C:D|E,AG,E,6HN4,E|F,1,potenial_homomer
4oga_C:D|E,AG,E,4XST,E,1,additional_chains
4oga_C:D|E,AG,E,4XST,E|E|E|E|E|E,2,potential_complex_homomer
4cni_H:L|C,AG,C,1ALU,A|A,1,potenial_homomer
4cni_H:L|C,AG,C,1ALU,A|A,2,potenial_homomer
6h0e_H:L|I,AG,I,6NWP,A|B|C|D|E|F,1,potenial_homomer
4f37_H:L|A,AG,A,1AYI,A|A,1,potenial_homomer
4f37_H:L|A,AG,A,7CEI,A,1,additional_chains
3o41_H:L|P,AG,P,5EA4,F|F|F,1,potenial_homomer
3o41_H:L|P,AG,P,6Q0S,F|F|F,1,potenial_homomer
3o41_H:L|P,AG,P,5C6B,F|F|F|F|F|F,1,potenial_homomer
3o41_H:L|P,AG,P,5KWW,F|F|F,1,potenial_homomer
3o41_H:L|P,AG,P,5C69,A|A|A|A|A|A,1,potenial_homomer
6hx4_I:M|A,AG,A,3NDD,A|B,1,potenial_homomer
6c6y_A:B|S,AG,S,6Q04,A|B|C,1,potenial_homomer
6a67_H:L|A,AG,A,6CF5,A|C|E,1,potential_complex_homomer
6a67_H:L|A,AG,A,4BH3,A|A|A,1,potential_complex_homomer
6a67_H:L|A,AG,A,4BH4,A|A|A,1,potential_complex_homomer
