comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id
5w5x_H+L-A,AG,A,5W61,A,1
3g6d_H+L-A,AB,H+L,3G6A,H+L,1
3g6d_H+L-A,AB,H+L,3G6A,B+A,2
3g6d_H+L-A,AG,A,1GA3,A,1
6wj1_H+L-F+E,AB,H+L,6WJ0,L+L,1
7k8v_H+L-A+B,AB,H+L,7K8P,H+L,1
4ej1_C-B,AG,B,7LVC,A,1
4ej1_C-B,AG,B,4PSS,A,1
4ej1_C-B,AG,B,4PSY,A,1
4ej1_C-B,AG,B,7D6G,A,1
4ej1_C-B,AG,B,4PTH,A,1
4grw_G-B,AG,B,1F42,A,1
5lqb_H+L-A,AG,A,4NEJ,A,1
5lqb_H+L-A,AG,A,4NEM,A,1
7k8x_D+F-B+C,AB,D+F,7K8Q,H+L,1
3v6z_C+D-E,AB,C+D,3V6F,A+B,1
3v6z_C+D-E,AB,C+D,3V6F,C+D,2
3v6z_C+D-E,AB,C+D,3V6F,E+F,3
7ahu_H+L-C+D,AG,C+D,4Y71,A+B,1
7ahu_H+L-C+D,AG,C+D,4ZH8,A+B,1
7ahu_H+L-C+D,AG,C+D,4Y7A,A+B,1
7ahu_H+L-C+D,AG,C+D,4Y6D,A+B,1
7ahu_H+L-C+D,AG,C+D,4ZHA,A+B,1
5js9_A+B-C,AB,A+B,6B3D,H+L,1
5f1o_B-A,AG,A,4F46,A,1
5f1o_B-A,AG,A,4F46,B,2
5f1o_B-A,AG,A,3I9M,A,1
5f1o_B-A,AG,A,3I9M,B,2
5f1o_B-A,AG,A,3U4H,A,1
5f1o_B-A,AG,A,3U4H,B,2
5f1o_B-A,AG,A,3DZG,A,1
5f1o_B-A,AG,A,3DZG,B,2
5f1o_B-A,AG,A,3DZK,A,1
5f1o_B-A,AG,A,3DZK,B,2
4krp_D+C-A,AB,D+C,5I76,B+A,1
4krp_D+C-A,AB,D+C,5I76,D+C,2
4krp_D+C-A,AB,D+C,1YY8,B+A,1
4krp_D+C-A,AB,D+C,1YY8,D+C,2
4n1e_H-L,AG,L,7BYP,A,1
4n1e_H-L,AG,L,7CDO,A,1
4n1e_H-L,AG,L,7CDM,A,1
6v6w_A+B-K,AB,A+B,4TOY,H+L,1
3pgf_H+L-A,AG,A,5B3Y,A,1
3pgf_H+L-A,AG,A,4PE2,A,1
3pgf_H+L-A,AG,A,6ZHO,A,1
3pgf_H+L-A,AG,A,6ZIS,A,1
3pgf_H+L-A,AG,A,5ZCA,A,1
6ey0_G-C,AB,G,5LZ0,A,1
6ey0_G-C,AB,G,5LZ0,B,2
6war_P-O,AG,O,4ZPW,R,1
6war_P-O,AG,O,4ZPW,S,2
4gms_I+M-C,AB,I+M,4GMT,H+L,1
4gms_I+M-C,AB,I+M,4GMT,I+M,2
6al1_H+L-A,AB,H+L,4YNY,A+B,1
6al1_H+L-A,AB,H+L,4YNY,C+D,2
5lhp_B-A,AG,A,5LHS,B,1
5lhp_B-A,AG,A,5LHS,A,2
5lhp_B-A,AG,A,5LHS,C,3
5lhp_B-A,AG,A,5LHS,D,4
5vpg_D+C-A,AB,D+C,3RVT,D+D,1
5vpg_D+C-A,AB,D+C,3RVU,D+D,1
6war_B-A,AG,A,4ZPW,R,1
6war_B-A,AG,A,4ZPW,S,2
5vlp_H+L-A,AG,A,2P4E,P,1
5vlp_H+L-A,AG,A,2P4E,A,2
5vlp_H+L-A,AG,A,6U26,A,1
5vlp_H+L-A,AG,A,6U26,B,2
3t2n_I+M-B,AG,B,5CE1,A,1
6nb3_H+L-C,AB,H+L,6NB5,H+L,1
6nb3_H+L-C,AB,H+L,6NB5,I+M,2
6wno_E+F-D,AG,D,5W53,A,1
6wno_E+F-D,AG,D,5W53,B,2
5l0q_F+E-D,AG,D,2AO7,A,1
1xgt_B+A-C,AG,C,7BYP,A,1
1xgt_B+A-C,AG,C,7CDO,A,1
1xgt_B+A-C,AG,C,7CDM,A,1
3ehb_C+D-B,AB,C+D,1MQK,H+L,1
5wk3_S+R-B,AB,S+R,5WK2,H+L,1
5wk3_S+R-B,AG,B,1NR2,A,1
5wk3_S+R-B,AG,B,1NR2,B,2
3ngb_E+F-D,AG,D,3TGT,A,1
4rgm_H+L-S,AG,S,3SEB,A,1
4rgm_H+L-S,AG,S,1SE3,A,1
4rgm_H+L-S,AG,S,1SE4,A,1
5m30_E-A,AB,E,5M2W,A,1
5m30_E-A,AB,E,5M2W,B,2
2p46_D-C,AG,C,8RAT,A,1
2p46_D-C,AG,C,6ETL,A,1
2p46_D-C,AG,C,6ETM,A,1
2p46_D-C,AG,C,7RSA,A,1
2p46_D-C,AG,C,6ETK,A,1
6fyu_F-E+D,AG,E+D,4LN8,B+A,2
6fyu_F-E+D,AG,E+D,4LN8,D+C,3
6fyu_F-E+D,AG,E+D,4LN8,F+E,4
6fyu_F-E+D,AG,E+D,4LN8,H+G,6
6fyu_F-E+D,AG,E+D,4LN8,J+I,7
6fyu_F-E+D,AG,E+D,4LN8,L+K,8
6fyu_F-E+D,AG,E+D,4LN6,B+A,2
6fyu_F-E+D,AG,E+D,4LN6,D+C,3
6fyu_F-E+D,AG,E+D,4LN6,F+E,4
6fyu_F-E+D,AG,E+D,4LN6,H+G,6
6fyu_F-E+D,AG,E+D,4LN6,J+I,7
6fyu_F-E+D,AG,E+D,4LN6,L+K,8
6wqo_B+C-A,AG,A,5W53,A,1
6wqo_B+C-A,AG,A,5W53,B,2
5c0n_H+L-A,AG,A,3HK1,A,1
5tih_H+L-A,AG,A,5TIK,A,1
5tih_H+L-A,AG,A,5TIK,B,2
5tih_H+L-A,AG,A,5TIK,C,3
5tih_H+L-A,AG,A,5TIK,D,4
4gms_H+L-A,AB,H+L,4GMT,H+H,1
4gms_H+L-A,AB,H+L,4GMT,I+I,2
6rcv_E+D-A,AB,E+D,6RCS,A+B,1
3jab_Q+R-O,AB,Q+R,12E8,H+L,1
3jab_Q+R-O,AB,Q+R,12E8,P+M,2
3jab_Q+R-O,AG,O,3JWQ,A,1
3jab_Q+R-O,AG,O,3JWQ,B,2
3jab_Q+R-O,AG,O,3JWQ,C,3
3jab_Q+R-O,AG,O,3JWQ,D,4
2dqg_H+L-Y,AG,Y,7BYP,A,1
2dqg_H+L-Y,AG,Y,7CDO,A,1
2dqg_H+L-Y,AG,Y,7CDM,A,1
4lgs_B-A,AG,A,4HUO,X,1
4lgs_B-A,AG,A,6URX,A,1
4lgs_B-A,AG,A,4HV7,X,1
4lgs_B-A,AG,A,4MX5,X,1
4lgs_B-A,AG,A,6URY,A,1
4lgs_B-A,AG,A,6URY,B,2
6oej_B+C-A,AB,B+C,4FZ8,H+L,1
5wob_M+N-C,AG,C,4GS8,A,1
5wob_M+N-C,AG,C,4GS8,B,2
5wob_M+N-C,AG,C,4GSC,A,1
5wob_M+N-C,AG,C,4GSC,B,2
5wob_M+N-C,AG,C,4NXO,A,1
5wob_M+N-C,AG,C,4NXO,B,2
7cz0_E-A,AG,A,6WZN,A,1
7cz0_E-A,AG,A,4TZA,C,1
7cz0_E-A,AG,A,4TZA,A,2
7cz0_E-A,AG,A,4TZA,B,3
7cz0_E-A,AG,A,4TZA,D,4
6mej_A+B-C,AB,A+B,6MEG,H+L,1
2oz4_H+L-A,AG,A,1P53,A,1
2oz4_H+L-A,AG,A,1P53,B,2
5e8e_B+A-H,AG,H,4NZQ,A,1
5e8e_B+A-H,AG,H,5EDM,A,1
5e8e_B+A-H,AG,H,5EDK,A,1
6wtv_E+F-D,AG,D,5W53,A,1
6wtv_E+F-D,AG,D,5W53,B,2
5vjo_A+B-E,AG,E,5V8G,A,1
6y90_H+L-A,AB,H+L,4KAQ,H+L,1
6aq7_H+L-A,AG,A,1AG2,A,1
6aq7_H+L-A,AG,A,2L1H,A,1
6aq7_H+L-A,AG,A,2L39,A,1
4ki5_C+D-M,AG,M,3HNY,M,1
4ki5_C+D-M,AG,M,6MF2,A,1
4ki5_C+D-M,AG,M,3HOB,M,1
4ki5_C+D-M,AG,M,3HOB,A,2
4ki5_C+D-M,AG,M,6MF0,A,2
4ki5_C+D-M,AG,M,3HNB,M,1
5ovw_K-E,AG,E,1N2Z,A,1
5ovw_K-E,AG,E,1N2Z,B,2
6fyw_C-A+B,AB,C,6FYS,C,1
6fyw_C-A+B,AB,C,6FYS,A,2
6fyw_C-A+B,AB,C,6FYS,B,3
6fyw_C-A+B,AB,C,6FYS,D,4
6fyw_C-A+B,AB,C,6FYS,E,5
6fyw_C-A+B,AB,C,6FYS,F,6
6fyw_C-A+B,AB,C,6FYS,G,7
6fyw_C-A+B,AB,C,6FYS,H,8
6vmj_B+A-Z,AG,Z,6FTY,A,1
6vmj_B+A-Z,AG,Z,6FUT,A,1
6vmj_B+A-Z,AG,Z,6FUI,A,1
6vmj_B+A-Z,AG,Z,6QMT,A,1
6vmj_B+A-Z,AG,Z,6QMT,B,2
6vmj_B+A-Z,AG,Z,6FUH,A,1
4jm2_A+B-E,AB,A+B,4JM4,H+L,1
3wih_H+L-A,AB,H+L,3WII,H+L,1
3wih_H+L-A,AB,H+L,3WII,I+M,2
3wih_H+L-A,AG,A,4HLJ,A,1
5i75_B+C-A,AB,B+C,5I66,A+B,1
4w2q_A-B,AB,A,4W2P,A,1
4w2q_A-B,AB,A,4W2P,B,2
4w2q_A-B,AB,A,4W2P,C,3
4w2q_A-B,AB,A,4W2P,D,4
7m30_M+N-C,AB,M+N,7LYV,C+D,2
7m30_M+N-C,AB,M+N,7LYV,A+B,3
7m30_M+N-C,AB,M+N,7LYV,E+F,4
5uea_A+B-X,AG,X,2IDC,A,1
5uea_A+B-X,AG,X,1WG3,A,1
5uea_A+B-X,AG,X,1ROC,A,1
6u52_C-D,AB,C,6U50,C,1
4q6i_G+F-I,AG,I,1WIO,A,1
4q6i_G+F-I,AG,I,1WIO,B,2
4q6i_G+F-I,AG,I,1CDJ,A,1
4q6i_G+F-I,AG,I,1WIP,A,1
4q6i_G+F-I,AG,I,1WIP,B,2
2dqf_B+A-C,AG,C,7BYP,A,1
2dqf_B+A-C,AG,C,7CDO,A,1
2dqf_B+A-C,AG,C,7CDM,A,1
1ahw_B+A-C,AB,B+A,1FGN,H+L,1
1ahw_B+A-C,AG,C,1TFH,A,1
1ahw_B+A-C,AG,C,1TFH,B,2
7k4n_H+L-A,AB,H+L,7K3Q,H+L,1
5f9w_H+L-G,AG,G,3TGT,A,1
6c6y_H+L-R,AB,H+L,6C6X,A+B,1
6c6y_H+L-R,AB,H+L,6C6X,C+D,2
6c6y_H+L-R,AB,H+L,6C6X,E+F,3
6c6y_H+L-R,AG,R,4ZPW,R,1
6c6y_H+L-R,AG,R,4ZPW,S,2
7now_C-D,AG,D,7NQ6,A,1
4yzf_G+H-B,AB,G+H,5A16,G+H,1
4yzf_G+H-B,AB,G+H,5A16,C+D,2
4yzf_G+H-B,AB,G+H,5A16,E+F,3
4yzf_G+H-B,AB,G+H,5A16,A+B,4
7bu8_G+I-B,AG,B,5OMZ,A,1
5cba_C+D-F,AG,F,6VGJ,A,1
5cba_C+D-F,AG,F,6VGJ,B,2
5cba_C+D-F,AG,F,6VGJ,C,3
5cba_C+D-F,AG,F,6VGJ,D,4
5cba_C+D-F,AG,F,6VGJ,E,5
5cba_C+D-F,AG,F,6VGJ,F,6
5cba_C+D-F,AG,F,6VGJ,G,7
5cba_C+D-F,AG,F,7JNY,A,1
3ulu_F+E-A,AB,F+E,3QPQ,H+L,1
3ulu_F+E-A,AB,F+E,3QPQ,F+E,2
3ulu_F+E-A,AB,F+E,3QPQ,D+C,3
3ulu_F+E-A,AB,F+E,3QPQ,J+I,4
3ulu_F+E-A,AG,A,1ZIW,A,1
3ulu_F+E-A,AG,A,2A0Z,A,1
5a8h_D+C-A,AB,D+C,1RZ8,B+A,1
5a8h_D+C-A,AB,D+C,1RZ8,D+C,2
7lue_I+M-B,AB,I+M,7LUD,L+L,1
7lue_I+M-B,AB,I+M,7LUD,B+B,2
6ruv_R-Y+X,AB,R,6RU3,C,1
6ruv_R-Y+X,AG,Y+X,6RV6,B+A,1
6ruv_R-Y+X,AG,Y+X,6SEJ,B+A,1
5sv3_A-B,AB,A,5SV4,A,1
5sv3_A-B,AB,A,5SV4,B,2
3ulv_F+E-A,AG,A,1ZIW,A,1
3ulv_F+E-A,AG,A,2A0Z,A,1
4r2g_J+I-K,AG,K,1WIO,A,1
4r2g_J+I-K,AG,K,1WIO,B,2
4r2g_J+I-K,AG,K,1WIQ,A,1
4r2g_J+I-K,AG,K,1WIQ,B,2
4r2g_J+I-K,AG,K,1WIP,A,1
4r2g_J+I-K,AG,K,1WIP,B,2
1kiq_B+A-C,AG,C,7BYP,A,1
1kiq_B+A-C,AG,C,7CDO,A,1
1kiq_B+A-C,AG,C,7CDM,A,1
7bep_H+L-E,AB,H+L,6WS6,A+B,1
7bep_H+L-E,AB,H+L,6WS6,C+D,2
7bep_H+L-E,AB,H+L,6WS6,E+F,3
5vgj_H+L-G,AB,H+L,5EWI,H+L,1
6icf_H+L-A,AB,H+L,4YNY,A+B,1
6icf_H+L-A,AB,H+L,4YNY,C+D,2
6wtu_B+C-A,AG,A,5W53,A,1
6wtu_B+C-A,AG,A,5W53,B,2
6pzz_F+E-B,AB,F+E,6PZG,H+L,1
2p4a_D-C,AG,C,8RAT,A,1
2p4a_D-C,AG,C,6ETL,A,1
2p4a_D-C,AG,C,6ETM,A,1
2p4a_D-C,AG,C,7RSA,A,1
2p4a_D-C,AG,C,6ETK,A,1
4rwy_H+L-A,AG,A,3TGQ,A,1
4rwy_H+L-A,AG,A,3TGQ,B,2
4rwy_H+L-A,AG,A,3TGQ,C,3
4rwy_H+L-A,AG,A,3TGQ,D,4
5vxj_H-G,AG,G,3R9V,A,1
5vxj_H-G,AG,G,3R9V,B,2
7d5p_D-B,AB,D,6KSN,A,1
7d5p_D-B,AB,D,6KSN,B,2
6iap_E+D-A,AG,A,1OLL,A,1
6iap_E+D-A,AG,A,1P6F,A,1
3u4e_A+B-J,AB,A+B,3U36,A+B,2
3u4e_A+B-J,AB,A+B,3U36,C+D,3
3u4e_A+B-J,AB,A+B,3U36,E+F,4
3l5w_H+L-I,AB,H+L,3L7E,H+L,1
3l5w_H+L-I,AB,H+L,3L7E,B+A,2
3l5w_H+L-I,AG,I,1GA3,A,1
6pzw_H+L-A,AB,H+L,6PZH,H+H,1
6pzw_H+L-A,AB,H+L,6PZH,B+B,2
6sv2_H+L-A,AG,A,5YJ4,A,1
1kip_B+A-C,AG,C,7BYP,A,1
1kip_B+A-C,AG,C,7CDO,A,1
1kip_B+A-C,AG,C,7CDM,A,1
3ogo_H-B,AG,B,5N9O,A,1
3ogo_H-B,AG,B,4EUL,A,1
3ogo_H-B,AG,B,2Y0G,A,1
3ogo_H-B,AG,B,6YLQ,A,1
3ogo_H-B,AG,B,7FBS,A,1
7d5q_C-A,AB,C,6KSN,A,1
7d5q_C-A,AB,C,6KSN,B,2
4aei_J+N-C,AG,C,1PTX,A,1
4aei_J+N-C,AG,C,1AHO,A,1
7k8x_E+G-A,AB,E+G,7K8Q,H+L,1
6ui1_B-A,AG,A,3V0C,A,1
6ce0_H+L-G,AB,H+L,4R26,H+L,1
6opa_S+R-G,AB,S+R,6OO0,H+L,1
4nby_C-A,AG,A,2G7C,A,1
4nby_C-A,AG,A,2G7C,B,2
4i77_H+L-Z,AG,Z,1GA3,A,1
7neq_D+C-B,AB,D+C,5NIV,B+B,1
5lhq_B-A,AG,A,5LHS,B,1
5lhq_B-A,AG,A,5LHS,A,2
5lhq_B-A,AG,A,5LHS,C,3
5lhq_B-A,AG,A,5LHS,D,4
1v7m_H+L-V,AB,H+L,2ZKH,H+L,1
1g7j_B+A-C,AG,C,7BYP,A,1
1g7j_B+A-C,AG,C,7CDO,A,1
1g7j_B+A-C,AG,C,7CDM,A,1
2nz9_D+C-A,AG,A,3BTA,A,1
5i9q_H+L-G,AG,G,5FA2,A,1
5i9q_H+L-G,AG,G,5FA2,B,2
7dr4_A+B-J,AG,J,1PY2,A,1
7dr4_A+B-J,AG,J,1PY2,B,2
7dr4_A+B-J,AG,J,1PY2,C,3
7dr4_A+B-J,AG,J,1PY2,D,4
7dr4_A+B-J,AG,J,1PY2,C,5
7dr4_A+B-J,AG,J,1PY2,B,6
7dr4_A+B-J,AG,J,1PW6,A,1
7dr4_A+B-J,AG,J,1PW6,B,2
7dr4_A+B-J,AG,J,1M49,A,1
7dr4_A+B-J,AG,J,1M49,B,2
7dr4_A+B-J,AG,J,1M47,A,1
7dr4_A+B-J,AG,J,1M48,A,1
7dr4_A+B-J,AG,J,1M48,B,2
7cj2_K+L-B,AG,B,1NWU,A,1
7cj2_K+L-B,AG,B,1NWU,B,2
7cj2_K+L-B,AG,B,1NWU,C,3
7cj2_K+L-B,AG,B,1NWU,D,4
7cj2_K+L-B,AG,B,1NWS,A,1
7cj2_K+L-B,AG,B,1NWS,B,2
7cj2_K+L-B,AG,B,1NWS,C,3
7cj2_K+L-B,AG,B,1NWS,D,4
7cj2_K+L-B,AG,B,1HJW,A,1
7cj2_K+L-B,AG,B,1HJW,B,2
7cj2_K+L-B,AG,B,1NWT,A,1
7cj2_K+L-B,AG,B,1NWT,B,2
7cj2_K+L-B,AG,B,1NWT,C,3
7cj2_K+L-B,AG,B,1NWT,D,4
6u3i_H+L-A,AG,A,2P4E,P,1
6u3i_H+L-A,AG,A,2P4E,A,2
6u3i_H+L-A,AG,A,6U26,A,1
6u3i_H+L-A,AG,A,6U26,B,2
4eiz_D-A,AG,A,7LVC,A,1
4eiz_D-A,AG,A,4PSS,A,1
4eiz_D-A,AG,A,4PSY,A,1
4eiz_D-A,AG,A,7D6G,A,1
4eiz_D-A,AG,A,4PTH,A,1
4m8q_H+L-C,AB,H+L,4LRN,H+L,1
2xt1_B-A,AG,A,4IPY,A,2
2xt1_B-A,AG,A,4IPY,B,3
2xt1_B-A,AG,A,4IPY,C,4
2xt1_B-A,AG,A,4IPY,D,5
6vo1_I+K-D,AB,I+K,6VOS,H+L,1
4y7m_A-C,AB,A,4QGY,A,1
4y7m_A-C,AB,A,4QGY,B,2
6avu_H+L-B+A,AB,H+L,5OPY,H+L,1
7k8s_M+N-C,AB,M+N,7K8O,H+L,1
4nbz_B-A,AG,A,2G7C,A,1
4nbz_B-A,AG,A,2G7C,B,2
6mfp_C+D-A,AB,C+D,6MFJ,H+L,1
6mfp_C+D-A,AB,C+D,6MFJ,A+B,2
6mfp_C+D-A,AG,A,4DKO,A,1
6mfp_C+D-A,AG,A,4DKO,C,2
6mfp_C+D-A,AG,A,4RZ8,A,1
6mfp_C+D-A,AG,A,4RZ8,B,2
6mfp_C+D-A,AG,A,4RZ8,C,3
6mfp_C+D-A,AG,A,4RZ8,D,4
6mfp_C+D-A,AG,A,4DVV,A,1
6mfp_C+D-A,AG,A,4DVV,B,2
6mfp_C+D-A,AG,A,4DKP,A,1
6mfp_C+D-A,AG,A,4DKP,C,2
6mfp_C+D-A,AG,A,4DKQ,A,1
6dcq_M+N-F+E+D,AB,M+N,4NUG,H+L,1
5g64_H+L-A,AB,H+L,6TCR,H+L,1
6wno_B+C-A,AG,A,5W53,A,1
6wno_B+C-A,AG,A,5W53,B,2
3wkm_H+L-A,AG,A,3WKL,A,1
3ogo_F-C,AG,C,4EUL,A,1
3ogo_F-C,AG,C,2Y0G,A,1
3ogo_F-C,AG,C,6UZ0,A,1
3ogo_F-C,AG,C,6YLQ,A,1
3ogo_F-C,AG,C,7FBS,A,1
3a6b_H+L-Y,AG,Y,7BYP,A,1
3a6b_H+L-Y,AG,Y,7CDO,A,1
3a6b_H+L-Y,AG,Y,7CDM,A,1
4k24_H+L-U,AB,H+L,4K23,H+L,1
6woq_J+K-E,AB,J+K,6WOR,L+L,1
6s3t_E+I-T,AB,E+I,6RNN,H+L,1
6s3t_E+I-T,AB,E+I,6RNN,D+C,2
6s3t_E+I-T,AG,T,6RUX,A,1
6s3t_E+I-T,AG,T,6RUX,B,2
6s3t_E+I-T,AG,T,6RUX,C,3
6s3t_E+I-T,AG,T,6RQG,A,1
6s3t_E+I-T,AG,T,6RQG,B,2
6s3t_E+I-T,AG,T,6RQG,C,3
3hi1_B+A-J,AB,B+A,1U6A,H+L,1
1ua6_H+L-Y,AG,Y,7BYP,A,1
1ua6_H+L-Y,AG,Y,7CDO,A,1
1ua6_H+L-Y,AG,Y,7CDM,A,1
6i9i_A+B-C,AG,C,6F8P,A,1
5wob_Q+R-E,AG,E,4GS8,A,1
5wob_Q+R-E,AG,E,4GS8,B,2
5wob_Q+R-E,AG,E,4GSC,A,1
5wob_Q+R-E,AG,E,4GSC,B,2
5wob_Q+R-E,AG,E,4NXO,A,1
5wob_Q+R-E,AG,E,4NXO,B,2
1h0d_B+A-C,AG,C,5EPZ,A,1
1h0d_B+A-C,AG,C,5EOP,A,1
1h0d_B+A-C,AG,C,1B1I,A,1
1h0d_B+A-C,AG,C,2ANG,A,1
1h0d_B+A-C,AG,C,4AOH,A,1
5w9i_G+H-E,AB,G+H,5VZR,H+L,1
5w9i_G+H-E,AB,G+H,5VZR,A+B,2
4yx2_H+L-A,AG,A,1DX1,A,1
1xgu_B+A-C,AG,C,7BYP,A,1
1xgu_B+A-C,AG,C,7CDO,A,1
1xgu_B+A-C,AG,C,7CDM,A,1
4rgn_F+G-S,AG,S,3SEB,A,1
4rgn_F+G-S,AG,S,1SE3,A,1
4rgn_F+G-S,AG,S,1SE4,A,1
6u52_A-B,AB,A,6U50,C,1
4xx1_E+G-B,AG,B,4X96,A,1
4xx1_E+G-B,AG,B,4X96,B,2
4xx1_E+G-B,AG,B,4X96,C,3
4xx1_E+G-B,AG,B,4X96,D,4
4xx1_E+G-B,AG,B,5TXF,A,1
4xx1_E+G-B,AG,B,5TXF,B,2
4xx1_E+G-B,AG,B,5TXF,C,3
4xx1_E+G-B,AG,B,5TXF,D,4
4xx1_E+G-B,AG,B,6MVD,A,1
4xx1_E+G-B,AG,B,6MVD,B,2
6a4k_H+L-A,AB,H+L,6JP7,H+L,1
5f1k_D-B,AG,B,4F46,A,1
5f1k_D-B,AG,B,4F46,B,2
5f1k_D-B,AG,B,3I9M,A,1
5f1k_D-B,AG,B,3I9M,B,2
5f1k_D-B,AG,B,3U4H,A,1
5f1k_D-B,AG,B,3U4H,B,2
5f1k_D-B,AG,B,3DZG,A,1
5f1k_D-B,AG,B,3DZG,B,2
5f1k_D-B,AG,B,3DZK,A,1
5f1k_D-B,AG,B,3DZK,B,2
5vxj_F-E,AG,E,3R9V,A,1
5vxj_F-E,AG,E,3R9V,B,2
5cjs_F+E-K+J,AB,F+E,4FQH,H+L,1
5cjs_F+E-K+J,AB,F+E,4FQH,A+B,2
5vxj_J-I,AG,I,3R9V,A,1
5vxj_J-I,AG,I,3R9V,B,2
4fqv_H+L-B+A,AB,H+L,4FQH,L+L,1
4fqv_H+L-B+A,AB,H+L,4FQH,B+B,2
5e94_D+C-H,AG,H,7LCK,R,1
5e94_D+C-H,AG,H,7LCJ,R,1
5boz_K-E,AG,E,4HUO,X,1
5boz_K-E,AG,E,6URX,A,1
5boz_K-E,AG,E,4HV7,X,1
5boz_K-E,AG,E,4MX5,X,1
5boz_K-E,AG,E,6URY,A,1
5boz_K-E,AG,E,6URY,B,2
5njd_X+W-E+H,AB,X+W,5N2K,B+A,1
5njd_X+W-E+H,AB,X+W,5N2K,D+C,2
5njd_X+W-E+H,AB,X+W,5N2K,F+E,3
5njd_X+W-E+H,AB,X+W,5N2K,H+G,4
5njd_X+W-E+H,AB,X+W,5N2K,J+I,5
5njd_X+W-E+H,AB,X+W,5N2K,L+K,6
5njd_X+W-E+H,AB,X+W,5N2K,N+M,7
6z20_B-A,AB,B,6Z1Z,A,1
6z20_B-A,AB,B,6Z1Z,B,2
5ovw_J-D,AG,D,1N2Z,A,1
5ovw_J-D,AG,D,1N2Z,B,2
2vyr_F-B,AG,B,3LBJ,E,1
2vyr_F-B,AG,B,6Q9W,A,1
2vyr_F-B,AG,B,6Q9W,B,2
2vyr_F-B,AG,B,6Q9Y,A,1
2vyr_F-B,AG,B,6Q9Y,B,2
2vyr_F-B,AG,B,7EL4,A,1
6vja_I+M-D,AB,I+M,4KAQ,H+L,1
2ny4_D+C-A,AB,D+C,1RZ8,B+A,1
2ny4_D+C-A,AB,D+C,1RZ8,D+C,2
6bfs_H+L-C,AG,C,2GMF,A,1
6bfs_H+L-C,AG,C,2GMF,B,2
3k80_A-C,AG,C,4DNI,A,1
3bsz_H+L-F,AG,F,5NU8,A,1
3bsz_H+L-F,AG,F,5NU7,A,1
3bsz_H+L-F,AG,F,5NU2,A,1
3bsz_H+L-F,AG,F,5NUA,A,1
3bsz_H+L-F,AG,F,5NU6,A,1
3wih_I+M-B,AB,I+M,3WII,H+L,1
3wih_I+M-B,AB,I+M,3WII,I+M,2
1zvh_A-L,AG,L,7BYP,A,1
1zvh_A-L,AG,L,7CDO,A,1
1zvh_A-L,AG,L,7CDM,A,1
7kkl_B-A,AB,B,7KKJ,A,1
7kkl_B-A,AB,B,7KKJ,C,2
6phc_C+D-E,AB,C+D,6PHH,D+D,1
6phc_C+D-E,AB,C+D,6PHH,B+B,2
6vy6_H+L-A,AG,A,6PD4,A,1
6vy6_H+L-A,AG,A,6PD4,B,2
5f1k_C-A,AG,A,4F46,A,1
5f1k_C-A,AG,A,4F46,B,2
5f1k_C-A,AG,A,3I9M,A,1
5f1k_C-A,AG,A,3I9M,B,2
5f1k_C-A,AG,A,3U4H,A,1
5f1k_C-A,AG,A,3U4H,B,2
5f1k_C-A,AG,A,3DZG,A,1
5f1k_C-A,AG,A,3DZG,B,2
5f1k_C-A,AG,A,3DZK,A,1
5f1k_C-A,AG,A,3DZK,B,2
6ewb_E+F-A,AG,A,4OOS,A,1
2dd8_H+L-S,AB,H+L,2G75,A+B,2
2dd8_H+L-S,AB,H+L,2G75,C+D,3
6meh_H+L-C,AB,H+L,6MEE,A+B,1
6meh_H+L-C,AB,H+L,6MEE,C+D,2
7a6o_B-A,AG,A,1AUQ,A,1
6eyo_I+M-B,AB,I+M,6EYN,H+L,1
6eyo_I+M-B,AB,I+M,6EYN,B+A,2
6eyo_I+M-B,AB,I+M,6EYN,D+C,3
4n1e_D-J,AG,J,7BYP,A,1
4n1e_D-J,AG,J,7CDO,A,1
4n1e_D-J,AG,J,7CDM,A,1
5mwn_F-C,AB,F,5M2W,A,1
5mwn_F-C,AB,F,5M2W,B,2
5hvg_D-C,AG,C,7NEE,A,1
6rp8_H+L-C,AG,C,1AH1,A,1
6u0n_I+J-B,AB,I+J,1RZF,L+L,1
6ewb_H+L-B,AG,B,4OOS,A,1
2qqn_H+L-A,AG,A,6FMC,A,1
2qqn_H+L-A,AG,A,5JGQ,A,1
2qqn_H+L-A,AG,A,5JGQ,B,2
2qqn_H+L-A,AG,A,5JHK,A,1
2qqn_H+L-A,AG,A,5JHK,B,2
2qqn_H+L-A,AG,A,5IYY,A,1
2qqn_H+L-A,AG,A,5IYY,B,2
2qqn_H+L-A,AG,A,5C7G,A,1
6a4k_J+N-C,AB,J+N,6JP7,H+L,1
5w9p_K+L-H,AB,K+L,5VZR,H+L,1
5w9p_K+L-H,AB,K+L,5VZR,A+B,2
7r8m_D+E-C,AB,D+E,7N3E,H+L,1
6s3d_A+B-N,AG,N,6XWI,A,1
6ba5_H+G-P,AG,P,5Z55,A,1
5vph_D+C-A,AB,D+C,3RVT,D+D,1
5vph_D+C-A,AB,D+C,3RVU,D+D,1
2dqe_H+L-Y,AG,Y,7BYP,A,1
2dqe_H+L-Y,AG,Y,7CDO,A,1
2dqe_H+L-Y,AG,Y,7CDM,A,1
5njd_P+O-I+B,AB,P+O,5N2K,B+A,1
